epoch,sur_wl,sur_den,sur_cong,sur_ovl,sur_loss,px_proxy,px_wl,px_den,px_cong,px_ovl_pairs,d_wl,d_den,d_cong,d_proxy
100,0.0705813989,0.4810434878,0.770417273,0.002232857514,0.6985446215,0.8789981008,0.07607373595,0.4810432494,1.124805458,72,0.005492337048,-2.384185791e-07,0.354388185,0.1804534793
150,0.070703879,0.4794180691,0.7657283545,0.002148686443,0.6954258084,0.8754703403,0.07621108741,0.4794179201,1.119100613,65,0.005507208407,-1.490116119e-07,0.3533722587,0.1800445318
200,0.07073574513,0.4787178934,0.7578606009,0.002051228425,0.6910762191,0.8752685785,0.07624653727,0.4787176847,1.119326296,56,0.005510792136,-2.086162567e-07,0.3614656949,0.1841923594
250,0.07082022727,0.4769079983,0.7656683922,0.002064823406,0.6941732168,0.8746515512,0.07633515447,0.4769077599,1.119724945,69,0.005514927208,-2.384185791e-07,0.3540565529,0.1804783344
300,0.07090484351,0.4760059714,0.7631356716,0.002041246742,0.692516923,0.8755092621,0.07644423842,0.4760056734,1.122124306,57,0.005539394915,-2.980232239e-07,0.3589886346,0.1829923391
350,0.07089752704,0.473198235,0.7520652413,0.001875275862,0.6854045391,0.8708024025,0.07644120604,0.4731979668,1.11552438,55,0.005543678999,-2.682209015e-07,0.3634591386,0.1853978634
400,0.07097978145,0.4717270434,0.7525253296,0.001711291145,0.6848172545,0.8711884022,0.07653459162,0.4717269242,1.117580596,45,0.005554810166,-1.192092896e-07,0.3650552664,0.1863711476
450,0.07098272443,0.4709882438,0.7521592975,0.001784529653,0.6843410134,0.8699385524,0.07654269785,0.4709880948,1.115803649,43,0.005559973419,-1.490116119e-07,0.3636443512,0.1855975389
500,0.07101736963,0.4698441625,0.7519277334,0.001803509076,0.68370682,0.8697445393,0.07657305896,0.4698441923,1.116498827,48,0.005555689335,2.980232239e-08,0.3645710939,0.1860377192
550,0.07107726485,0.4702137411,0.7562181354,0.001838905038,0.686132133,0.8681365252,0.07664740831,0.4702133834,1.112764786,48,0.005570143461,-3.576278687e-07,0.3565466502,0.1820043921
600,0.07104755193,0.4697072506,0.758067131,0.001597363153,0.6865320802,0.8688111901,0.0766248852,0.4697069824,1.114665637,54,0.005577333272,-2.682209015e-07,0.3565985058,0.18227911
650,0.07110340893,0.4694999158,0.7536429763,0.001663268311,0.6843381524,0.8671753407,0.07668581605,0.469499588,1.11147935,48,0.005582407117,-3.278255463e-07,0.3578363739,0.1828371882
700,0.07113279402,0.4683883488,0.754712224,0.001701870468,0.6843850017,0.8662759066,0.07671434432,0.4683881402,1.110734953,54,0.0055815503,-2.086162567e-07,0.3560227288,0.1818909049
750,0.07117252052,0.4692385793,0.7630319595,0.001768733724,0.6890764832,0.8671197891,0.07676046342,0.4692381918,1.111480453,55,0.005587942898,-3.87430191e-07,0.3484484932,0.1780433059
800,0.07116483152,0.4690335393,0.755079627,0.001736923237,0.6849583387,0.8672217131,0.07675646245,0.4690334499,1.111897,48,0.005591630936,-8.940696716e-08,0.3568173732,0.1822633743
850,0.07120867074,0.4699034691,0.7625047565,0.001794692129,0.6892074347,0.8673028946,0.07679834217,0.4699031115,1.111105919,54,0.005589671433,-3.576278687e-07,0.3486011627,0.1780954599
1,0.06036949158,0.8119844794,1.315089107,0,1.123906255,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.08540856838
50,0.06221448258,0.5336014628,1.120135307,0,0.8890829086,0.9519627094,0.06637984514,0.533601284,1.237564499,162,0.004165362567,-1.788139343e-07,0.1174291915,0.0628798008
100,0.06260166317,0.5188464522,1.0819453,0,0.8629975319,0.9376564026,0.06681458652,0.5188462734,1.222837338,160,0.004212923348,-1.788139343e-07,0.1408920376,0.0746588707
150,0.06278348714,0.5110467672,1.038648725,0,0.8376312256,0.9291679859,0.06699338555,0.5110465884,1.2133026,168,0.004209898412,-1.788139343e-07,0.1746538755,0.09153676033
200,0.0629645437,0.5074421167,1.029243469,0,0.8313073516,0.9248948097,0.06719567627,0.5074418783,1.207956284,184,0.004231132567,-2.384185791e-07,0.1787128144,0.09358745813
250,0.06298662722,0.5072321296,1.011529565,0,0.8223674893,0.9204561114,0.06721533835,0.5072317719,1.199249766,191,0.004228711128,-3.576278687e-07,0.1877202015,0.09808862209
300,0.06304204464,0.5060185194,0.9950438142,0,0.8135732412,0.919005394,0.06726531684,0.5060182214,1.19746197,189,0.004223272204,-2.980232239e-07,0.2024181555,0.1054321527
350,0.06310010701,0.5062600374,0.992813766,0,0.8126369715,0.9101872444,0.06730645895,0.5062596798,1.179501835,188,0.004206351936,-3.576278687e-07,0.1866880692,0.09755027294
400,0.06311583519,0.5064198375,0.9858682156,0,0.8092598915,0.9125586748,0.06732484698,0.5064195395,1.184048169,187,0.004209011793,-2.980232239e-07,0.1981799537,0.1032987833
450,0.06306308508,0.5061830282,0.9729246497,0,0.8026169538,0.9128255844,0.0672595948,0.5061826706,1.184949296,188,0.004196509719,-3.576278687e-07,0.2120246459,0.1102086306
500,0.06301754713,0.5064533949,0.9664327502,0,0.7994606495,0.9088668823,0.06721762568,0.5064530969,1.176845437,182,0.004200078547,-2.980232239e-07,0.2104126864,0.1094062328
550,0.06306592375,0.5026573539,0.9618579149,0,0.7953235507,0.9064209461,0.06724771857,0.5026569963,1.175689503,187,0.004181794822,-3.576278687e-07,0.2138315882,0.1110973954
600,0.0630383715,0.5025557876,0.971210897,0,0.799921751,0.9084557891,0.06723831594,0.5025556087,1.179879343,168,0.004199944437,-1.788139343e-07,0.2086684459,0.1085340381
650,0.06305984408,0.5026079416,0.9544433951,0,0.791585505,0.9055216908,0.06724645197,0.5026077032,1.173942829,176,0.004186607897,-2.384185791e-07,0.2194994339,0.1139361858
700,0.06316237897,0.5028427243,0.9415748715,0,0.7853711843,0.9037528634,0.06734102219,0.5028424263,1.169981185,179,0.004178643227,-2.980232239e-07,0.228406313,0.1183816791
750,0.06316903979,0.5027338862,0.943970561,0,0.786521256,0.9066079259,0.06735236943,0.5027336478,1.175777491,175,0.004183329642,-2.384185791e-07,0.2318069303,0.1200866699
800,0.06330081075,0.5027575493,0.9394833446,0,0.7844212651,0.9082314968,0.06747727841,0.5027572513,1.178751092,184,0.004176467657,-2.980232239e-07,0.2392677472,0.1238102317
850,0.06330662966,0.5026347041,0.9445326328,0,0.7868902683,0.9047911763,0.06748775393,0.5026344657,1.171972452,178,0.00418112427,-2.384185791e-07,0.2274398187,0.117900908
1,0.06413322687,0.519564867,0.9467122555,0,0.7972717881,0.8933475018,0.06854633242,0.519564569,1.130037739,179,0.004413105547,-2.980232239e-07,0.1833254835,0.09607571363
50,0.06396432966,0.5042191744,0.9249085188,0,0.7785282135,0.8875776529,0.06837925315,0.5042186975,1.134178092,160,0.004414923489,-4.768371582e-07,0.2092695733,0.1090494394
100,0.06384634227,0.5035303235,0.914224565,0,0.772723794,0.8916492462,0.06826191396,0.5035300255,1.143244606,163,0.00441557169,-2.980232239e-07,0.2290200406,0.1189254522
150,0.0639148131,0.5035955906,0.9107547402,0,0.7710899711,0.8955229521,0.06833108515,0.5035952926,1.150788393,169,0.004416272044,-2.980232239e-07,0.2400336524,0.124432981
200,0.06391891092,0.502540946,0.9062483311,0,0.7683135271,0.8961261511,0.06832644343,0.502540648,1.153058733,160,0.004407532513,-2.980232239e-07,0.2468104017,0.127812624
1,0.06454563886,0.5276664495,0.9152342081,0,0.7859959602,0.8849866986,0.06905337423,0.5276660323,1.104200602,158,0.004507735372,-4.172325134e-07,0.1889663939,0.09899073839
50,0.06447853893,0.5046380162,0.9061405659,0,0.7698678374,0.8823926449,0.06902705878,0.5046376586,1.122093529,182,0.00454851985,-3.576278687e-07,0.2159529634,0.1125248075
100,0.06444410235,0.5035032034,0.8904598355,0,0.7614256144,0.8835428953,0.06901936978,0.5035029054,1.125544024,180,0.004575267434,-2.980232239e-07,0.2350841887,0.122117281
150,0.0643825531,0.5038641095,0.8769105077,0,0.7547698617,0.8810824156,0.06895103306,0.5038638711,1.120398834,175,0.004568479955,-2.384185791e-07,0.2434883267,0.1263125539
200,0.06432075053,0.5045966506,0.881510973,0,0.7573745251,0.8845997453,0.06887353212,0.5045963526,1.126856093,173,0.004552781582,-2.980232239e-07,0.2453451199,0.1272252202
250,0.06439477205,0.5035787225,0.8663529158,0,0.7493605614,0.8816685677,0.06894356012,0.5035783648,1.12187158,186,0.004548788071,-3.576278687e-07,0.2555186645,0.1323080063
300,0.06447873265,0.5023812652,0.8589850068,0,0.745161891,0.8791030645,0.0690381825,0.502381146,1.117748674,188,0.004559449852,-1.192092896e-07,0.2587636669,0.1339411736
350,0.06448700279,0.5025664568,0.8712871671,0,0.7514138222,0.8787201047,0.06904213876,0.5025662184,1.11678975,189,0.004555135965,-2.384185791e-07,0.2455025834,0.1273062825
400,0.06457041204,0.5021106005,0.8513296247,0,0.7412905693,0.8804793358,0.06912181526,0.5021103621,1.120604601,188,0.004551403224,-2.384185791e-07,0.2692749761,0.1391887665
450,0.064673841,0.5020441413,0.8574987054,0,0.7444452643,0.8798364401,0.06922418624,0.5020438433,1.119180723,177,0.004550345242,-2.980232239e-07,0.2616820174,0.1353911757
500,0.06483588368,0.5020669103,0.8348212242,0,0.7332799435,0.8757627606,0.0693885833,0.5020667315,1.110681666,176,0.004552699625,-1.788139343e-07,0.2758604421,0.1424828172
550,0.06502794474,0.5022794604,0.8337859511,0,0.733060658,0.8777397871,0.0696067363,0.502279222,1.113986842,177,0.004578791559,-2.384185791e-07,0.2802008907,0.1446791291
600,0.06521745771,0.5015290976,0.8280552626,0,0.730009675,0.8799703121,0.06978407502,0.5015288591,1.118843562,166,0.00456661731,-2.384185791e-07,0.2907882997,0.1499606371
650,0.06538161635,0.5010833144,0.8031719923,0,0.7175092697,0.8809462786,0.06996209919,0.5010831356,1.120885252,155,0.004580482841,-1.788139343e-07,0.3177132601,0.1634370089
1,0.06614690274,0.5184331536,0.8197676539,0,0.735247314,0.871209383,0.07079984248,0.5184329152,1.082386085,157,0.004652939737,-2.384185791e-07,0.2626184314,0.135962069
50,0.06600096822,0.5018571615,0.7969247699,0,0.7153919339,0.8632408381,0.07068748027,0.5018569231,1.083249811,131,0.004686512053,-2.384185791e-07,0.2863250416,0.1478489041
100,0.06591649354,0.5014836788,0.7835670114,0,0.7084418535,0.8681662083,0.07057801634,0.5014833212,1.09369297,141,0.004661522806,-3.576278687e-07,0.3101259588,0.1597243547
150,0.06589194387,0.5024818778,0.7951952219,0,0.7147305012,0.8699420094,0.0705415234,0.5024816394,1.096319266,162,0.004649579525,-2.384185791e-07,0.3011240442,0.1552115083
200,0.06608077139,0.5018416643,0.7989526391,0,0.7164779305,0.8722388744,0.07072223723,0.5018414855,1.101191715,168,0.004641465843,-1.788139343e-07,0.3022390762,0.1557609439
1,0.06037580222,0.8177587986,1.311261296,0.1543337554,1.279219508,1.040719032,0.0640860945,0.8177582026,1.135507587,0,0.00371029228,-5.960464478e-07,-0.175753709,-0.2385004759
50,0.0642381981,0.5101891756,1.132064462,0.03796275705,0.923327744,0.9317682385,0.06892764568,0.5101886988,1.215492429,106,0.004689447582,-4.768371582e-07,0.08342796741,0.008440494537
100,0.06498212367,0.5019431114,1.081925154,0.02058850229,0.877504766,0.918305397,0.06973416358,0.5019428134,1.195199756,92,0.004752039909,-2.980232239e-07,0.1132746019,0.04080063105
150,0.0654611215,0.5026419163,1.030678988,0.01437719911,0.8464987874,0.91986835,0.07021890581,0.5026417375,1.196657228,89,0.004757784307,-1.788139343e-07,0.16597824,0.07336956263
200,0.06560467929,0.501809001,1.032708287,0.01145018917,0.8443135023,0.9196281433,0.07035689801,0.5018087626,1.196733654,85,0.004752218723,-2.384185791e-07,0.1640253672,0.075314641
250,0.06577234715,0.5011227727,1.01260376,0.01055762265,0.8331933022,0.9207674265,0.07054293156,0.5011225939,1.199326399,90,0.004770584404,-1.788139343e-07,0.186722639,0.08757412434
1,0.06037580222,0.8177587986,1.311261296,0.1543337554,1.279219508,1.040719032,0.0640860945,0.8177582026,1.135507587,0,0.00371029228,-5.960464478e-07,-0.175753709,-0.2385004759
50,0.0642381981,0.5101891756,1.132064462,0.03796275705,0.923327744,0.9317682385,0.06892764568,0.5101886988,1.215492429,106,0.004689447582,-4.768371582e-07,0.08342796741,0.008440494537
100,0.06498212367,0.5019431114,1.081925154,0.02058850229,0.877504766,0.918305397,0.06973416358,0.5019428134,1.195199756,92,0.004752039909,-2.980232239e-07,0.1132746019,0.04080063105
150,0.0654611215,0.5026419163,1.030678988,0.01437719911,0.8464987874,0.91986835,0.07021890581,0.5026417375,1.196657228,89,0.004757784307,-1.788139343e-07,0.16597824,0.07336956263
200,0.06560467929,0.501809001,1.032708287,0.01145018917,0.8443135023,0.9196281433,0.07035689801,0.5018087626,1.196733654,85,0.004752218723,-2.384185791e-07,0.1640253672,0.075314641
250,0.06577234715,0.5011227727,1.01260376,0.01055762265,0.8331933022,0.9207674265,0.07054293156,0.5011225939,1.199326399,90,0.004770584404,-1.788139343e-07,0.186722639,0.08757412434
1,0.06843341142,0.521536231,1.012662172,0.01779946685,0.8533320427,0.8952766061,0.07351968437,0.5215360522,1.121977788,90,0.005086272955,-1.788139343e-07,0.1093156154,0.04194456339
50,0.0689266175,0.5008863211,0.9599553943,0.009511254728,0.8088587523,0.8825192451,0.07405365258,0.5008862019,1.116045009,105,0.005127035081,-1.192092896e-07,0.1560896152,0.0736604929
100,0.06907699257,0.5014983416,0.9542083144,0.007425593678,0.8043559194,0.8866900206,0.07421778142,0.501498282,1.123446204,88,0.005140788853,-5.960464478e-08,0.16923789,0.0823341012
150,0.0691844672,0.5000720024,0.9360708594,0.006568024866,0.7938238978,0.8861464262,0.07433304936,0.5000718832,1.123554952,88,0.00514858216,-1.192092896e-07,0.1874840929,0.09232252836
200,0.06932501495,0.4992886186,0.907402873,0.006059958134,0.7787306905,0.8890846968,0.07448208332,0.4992882609,1.129917036,95,0.005157068372,-3.576278687e-07,0.2225141631,0.1103540063
1,0.07076127827,0.5098124146,0.9155658484,0.009662385099,0.7931128144,0.8821928501,0.07614395022,0.5098121762,1.102285672,97,0.005382671952,-2.384185791e-07,0.1867198237,0.08908003569
50,0.07075607777,0.4990005493,0.8692062497,0.005479121581,0.7603385448,0.8813176751,0.07612971961,0.4990004599,1.111375483,105,0.005373641849,-8.940696716e-08,0.2421692335,0.1209791303
100,0.07085537165,0.4949828982,0.8407475948,0.004018911626,0.7427395582,0.8811258674,0.07625734061,0.4949827492,1.114754359,88,0.005401968956,-1.490116119e-07,0.2740067644,0.1383863091
150,0.07104894519,0.4899707437,0.804854691,0.003880481469,0.7223421335,0.8817541599,0.07647331059,0.4899705946,1.120591126,86,0.005424365401,-1.490116119e-07,0.3157364349,0.1594120264
200,0.07137099653,0.4860477149,0.7885148525,0.003246502951,0.7118987441,0.8819140196,0.07682669163,0.4860475063,1.124127134,68,0.005455695093,-2.086162567e-07,0.3356122811,0.1700152755
250,0.07152818143,0.4849064946,0.7855773568,0.003114449326,0.7098845243,0.88134408,0.07700700313,0.4849064052,1.123767689,72,0.005478821695,-8.940696716e-08,0.338190332,0.1714595556
1,0.07219999284,0.4894935489,0.7856478691,0.004387032706,0.7141577005,0.8786675334,0.07776659727,0.4894933701,1.112308557,72,0.005566604435,-1.788139343e-07,0.3266606875,0.1645098329
50,0.07221315056,0.4819151163,0.7773611546,0.003160560969,0.705011785,0.8748267889,0.0777650848,0.4819149077,1.112208545,52,0.005551934242,-2.086162567e-07,0.3348473904,0.1698150039
100,0.07235165685,0.4798703194,0.7701979876,0.003073648782,0.7004594207,0.8753376007,0.07792577147,0.4798700511,1.114953618,59,0.005574114621,-2.682209015e-07,0.3447556306,0.17487818
150,0.07249125838,0.4793523848,0.7651392221,0.002780072624,0.6975171566,0.8726284504,0.07808713615,0.4793522358,1.109730351,67,0.005595877767,-1.490116119e-07,0.3445911286,0.1751112938
200,0.07260132581,0.4775076807,0.7644680142,0.002776858397,0.6963660717,0.8735080957,0.07821608335,0.477507621,1.113076353,63,0.005614757538,-5.960464478e-08,0.348608339,0.177142024
250,0.07268939167,0.4771357775,0.7632129788,0.002517778194,0.6953815222,0.8740993738,0.07831066847,0.4771356583,1.114441708,65,0.005621276796,-1.192092896e-07,0.351228729,0.1787178516
300,0.07278328389,0.4758676589,0.7568049431,0.002528039971,0.6916475892,0.8735451698,0.07840630412,0.4758676887,1.114410077,63,0.005623020232,2.980232239e-08,0.3576051343,0.1818975806
1,0.06037580222,0.8177587986,1.311261296,0.1543337554,1.279219508,1.040719032,0.0640860945,0.8177582026,1.135507587,0,0.00371029228,-5.960464478e-07,-0.175753709,-0.2385004759
50,0.0642381981,0.5101891756,1.132064462,0.03796275705,0.923327744,0.9317682385,0.06892764568,0.5101886988,1.215492429,106,0.004689447582,-4.768371582e-07,0.08342796741,0.008440494537
100,0.06498212367,0.5019431114,1.081925154,0.02058850229,0.877504766,0.918305397,0.06973416358,0.5019428134,1.195199756,92,0.004752039909,-2.980232239e-07,0.1132746019,0.04080063105
150,0.0654611215,0.5026419163,1.030678988,0.01437719911,0.8464987874,0.91986835,0.07021890581,0.5026417375,1.196657228,89,0.004757784307,-1.788139343e-07,0.16597824,0.07336956263
200,0.06560467929,0.501809001,1.032708287,0.01145018917,0.8443135023,0.9196281433,0.07035689801,0.5018087626,1.196733654,85,0.004752218723,-2.384185791e-07,0.1640253672,0.075314641
250,0.06577234715,0.5011227727,1.01260376,0.01055762265,0.8331933022,0.9207674265,0.07054293156,0.5011225939,1.199326399,90,0.004770584404,-1.788139343e-07,0.186722639,0.08757412434
1,0.06703673303,0.5100181103,1.012805462,0.01332778484,0.8417763114,0.9056707621,0.07193091512,0.5100179315,1.157461743,90,0.004894182086,-1.788139343e-07,0.1446562809,0.06389445066
50,0.0674495101,0.5017837882,0.9543581009,0.009912070818,0.8054324985,0.8975095749,0.07235003263,0.501783669,1.148535394,109,0.00490052253,-1.192092896e-07,0.1941772932,0.09207707644
100,0.06760321558,0.5000442863,0.9321146607,0.008534804918,0.7922174931,0.8972542882,0.07252427191,0.5000442863,1.149415761,109,0.00492105633,0,0.2173011005,0.1050367951
150,0.06781093031,0.4985589683,0.9205075502,0.007791007869,0.7851352096,0.8955562115,0.07278344035,0.4985588789,1.146986703,103,0.00497251004,-8.940696716e-08,0.2264791529,0.1104210019
200,0.0681124106,0.4952207208,0.9004302621,0.007630808279,0.7735687494,0.894166708,0.07315953076,0.4952205718,1.146793861,109,0.005047120154,-1.490116119e-07,0.2463635991,0.1205979586
250,0.06835199147,0.4920273721,0.8626797795,0.006293412298,0.7519990206,0.8878285289,0.07341561466,0.4920270741,1.136798697,95,0.00506362319,-2.980232239e-07,0.2741189179,0.1358295083
300,0.06859143823,0.4883220494,0.8353857398,0.00540295057,0.735848248,0.8844645023,0.07366012037,0.4883220196,1.133286675,100,0.005068682134,-2.980232239e-08,0.2979009353,0.1486162543
350,0.06885395199,0.487332195,0.8248836994,0.00465524476,0.7296171188,0.887090385,0.0739646107,0.4873321056,1.138919459,82,0.005110658705,-8.940696716e-08,0.3140357594,0.1574732661
400,0.06902452558,0.4855103791,0.8077144027,0.004232893698,0.7198697925,0.8853292465,0.07415259629,0.4855100811,1.136843194,68,0.005128070712,-2.980232239e-07,0.3291287913,0.1654594541
450,0.06917078048,0.4832971096,0.7970602512,0.00386514375,0.7132145762,0.8823500872,0.07429655641,0.4832970202,1.132810146,54,0.005125775933,-8.940696716e-08,0.3357498952,0.1691355109
500,0.06925421208,0.4827567339,0.7911476493,0.00342638907,0.7096328139,0.8848649859,0.07438283414,0.4827565253,1.138207823,64,0.005128622055,-2.086162567e-07,0.3470601739,0.175232172
550,0.06929140538,0.4805637896,0.7790303826,0.002943431959,0.7020319104,0.8812593222,0.07442183048,0.4805636108,1.1331114,53,0.005130425096,-1.788139343e-07,0.3540810171,0.1792274117
600,0.0693892315,0.4812054932,0.777281642,0.002817173023,0.7014499903,0.8848583698,0.07452573627,0.481205374,1.139459844,53,0.005136504769,-1.192092896e-07,0.362178202,0.1834083796
650,0.06950168312,0.4801387191,0.7621641159,0.0027291968,0.6933822632,0.8819952011,0.07466114312,0.4801383913,1.134529754,57,0.005159460008,-3.278255463e-07,0.3723656385,0.1886129379
700,0.0695463717,0.4778090715,0.7651905417,0.00265478855,0.6937009692,0.8769954443,0.07470652461,0.4778088331,1.126768945,56,0.005160152912,-2.384185791e-07,0.3615784028,0.1832944751
750,0.06966347247,0.4770793915,0.7577911019,0.002534152707,0.6896328926,0.878062427,0.0748283118,0.4770792127,1.129389023,56,0.005164839327,-1.788139343e-07,0.3715979206,0.1884295344
800,0.06971957535,0.4771878421,0.7558313608,0.002324091969,0.6885532737,0.8773850203,0.07489060611,0.4771874845,1.12780139,46,0.00517103076,-3.576278687e-07,0.3719700297,0.1888317466
850,0.06986730546,0.4774697125,0.7486394644,0.002286296571,0.6852082014,0.8808940053,0.07506139576,0.4774694145,1.13419578,52,0.005194090307,-2.980232239e-07,0.3855563159,0.1956858039
1,0.06036949158,0.8119844794,1.315089107,0.1521917731,1.276098013,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.2376003265
50,0.06432444602,0.5097406507,1.138014913,0.0372161828,0.9254183769,0.9291011095,0.06902370602,0.5097403526,1.210414476,104,0.004699259996,-2.980232239e-07,0.07239956374,0.003682732582
100,0.06517934054,0.5014985204,1.096305609,0.01885669306,0.882938087,0.926522851,0.06991415471,0.501498282,1.211719152,80,0.004734814167,-2.384185791e-07,0.1154135435,0.043584764
150,0.06550530344,0.5011840463,1.073055029,0.01269583032,0.8653206825,0.920640111,0.07026202232,0.5011838078,1.199572403,78,0.004756718874,-2.384185791e-07,0.1265173738,0.05531942844
200,0.06579629332,0.5013782978,1.05289197,0.009574690834,0.8525061011,0.9200177193,0.07056456804,0.501378119,1.197528195,97,0.004768274724,-1.788139343e-07,0.1446362256,0.06751161814
250,0.06595549732,0.501115799,1.03394413,0.007741589565,0.8412270546,0.9166625738,0.07071458548,0.5011156797,1.190780232,85,0.004759088159,-1.192092896e-07,0.156836102,0.07543551922
300,0.0660642907,0.5007801056,1.035041451,0.006822784897,0.8407978415,0.9116473198,0.07082555443,0.5007799864,1.180863514,85,0.004761263728,-1.192092896e-07,0.1458220624,0.07084947824
1,0.06037580222,0.8177587986,1.311261296,0.1543337554,1.279219508,1.040719032,0.0640860945,0.8177582026,1.135507587,0,0.00371029228,-5.960464478e-07,-0.175753709,-0.2385004759
50,0.0642381981,0.5101891756,1.132064462,0.03796275705,0.923327744,0.9317682385,0.06892764568,0.5101886988,1.215492429,106,0.004689447582,-4.768371582e-07,0.08342796741,0.008440494537
100,0.06498212367,0.5019431114,1.081925154,0.02058850229,0.877504766,0.918305397,0.06973416358,0.5019428134,1.195199756,92,0.004752039909,-2.980232239e-07,0.1132746019,0.04080063105
150,0.0654611215,0.5026419163,1.030678988,0.01437719911,0.8464987874,0.91986835,0.07021890581,0.5026417375,1.196657228,89,0.004757784307,-1.788139343e-07,0.16597824,0.07336956263
200,0.06560467929,0.501809001,1.032708287,0.01145018917,0.8443135023,0.9196281433,0.07035689801,0.5018087626,1.196733654,85,0.004752218723,-2.384185791e-07,0.1640253672,0.075314641
250,0.06577234715,0.5011227727,1.01260376,0.01055762265,0.8331933022,0.9207674265,0.07054293156,0.5011225939,1.199326399,90,0.004770584404,-1.788139343e-07,0.186722639,0.08757412434
300,0.06600533426,0.5015882254,0.9750388861,0.009399932809,0.8137188554,0.9178794622,0.07077412307,0.5015881062,1.192622587,112,0.004768788815,-1.192092896e-07,0.2175837008,0.1041606069
350,0.06620001048,0.5012243986,0.969694674,0.007617240306,0.8092768192,0.9130333066,0.07098419219,0.5012242794,1.182873952,87,0.004784181714,-1.192092896e-07,0.213179278,0.1037564874
400,0.06635334343,0.5016674399,0.9638674259,0.007054029964,0.8061748147,0.9145924449,0.07117146999,0.5016672611,1.185174761,100,0.004818126559,-1.788139343e-07,0.2213073355,0.1084176302
450,0.06653922051,0.5011854768,0.9530698061,0.0064807944,0.8001476526,0.9103785753,0.07135619968,0.501185298,1.176859536,88,0.00481697917,-1.788139343e-07,0.2237897296,0.1102309227
500,0.0666115135,0.5011755228,0.9292884469,0.006138993893,0.7879825234,0.9125397205,0.0714501515,0.5011754036,1.181003717,98,0.004838638008,-1.192092896e-07,0.25171527,0.1245571971
550,0.06678708643,0.5016002059,0.9119055271,0.006343155634,0.7798830867,0.9124002457,0.07161838561,0.5016000271,1.179963765,101,0.004831299186,-1.788139343e-07,0.2680582377,0.132517159
600,0.06691063195,0.5015291572,0.9113211632,0.005300625693,0.7786364555,0.9140337706,0.07173392177,0.501529038,1.183070619,86,0.004823289812,-1.192092896e-07,0.2717494561,0.135397315
650,0.06705144048,0.5012010336,0.8936792016,0.004887338728,0.7693789005,0.917344451,0.07186362892,0.5012009144,1.189760738,95,0.004812188447,-1.192092896e-07,0.2960815361,0.1479655504
700,0.06728714705,0.500469327,0.8739027381,0.004472851288,0.7589460611,0.9187259078,0.07212408632,0.5004691482,1.192734438,98,0.004836939275,-1.788139343e-07,0.3188316997,0.1597798467
750,0.06743440777,0.4992158711,0.8578094244,0.004523463547,0.7504705191,0.9189745784,0.07228795439,0.4992157519,1.194157479,101,0.004853546619,-1.192092896e-07,0.3363480549,0.1685040593
800,0.06755138189,0.4986039102,0.85245049,0.00380900153,0.7468875647,0.9173716307,0.07244045287,0.4986038208,1.191258609,96,0.004889070988,-8.940696716e-08,0.3388081188,0.170484066
850,0.06779099256,0.4955368936,0.8280538917,0.003298266558,0.7328846455,0.9147541523,0.07271345705,0.4955367148,1.18854462,91,0.00492246449,-1.788139343e-07,0.3604907284,0.1818695068
900,0.06795418262,0.4950957298,0.8104120493,0.003238210222,0.7239462733,0.910089016,0.07288310677,0.4950955808,1.179316205,86,0.004928924143,-1.490116119e-07,0.3689041562,0.1861427426
950,0.06811433285,0.4927954674,0.8032903671,0.002865819028,0.7190230489,0.9067544937,0.07306691259,0.492795229,1.174579825,81,0.004952579737,-2.384185791e-07,0.3712894581,0.1877314448
1000,0.0682021603,0.492148906,0.7956270576,0.002830518177,0.71492064,0.9087529778,0.07315985858,0.4921487868,1.179037468,74,0.004957698286,-1.192092896e-07,0.3834104108,0.1938323379
1,0.06036949158,0.8119844794,1.315089107,0.1521917731,1.276098013,1.038497686,0.06407981366,0.811983943,1.136851687,69,0.003710322082,-5.36441803e-07,-0.1782374198,-0.2376003265
50,0.06432444602,0.5097406507,1.138014913,0.0372161828,0.9254183769,0.9291011095,0.06902370602,0.5097403526,1.210414476,104,0.004699259996,-2.980232239e-07,0.07239956374,0.003682732582
100,0.06517934054,0.5014985204,1.096305609,0.01885669306,0.882938087,0.926522851,0.06991415471,0.501498282,1.211719152,80,0.004734814167,-2.384185791e-07,0.1154135435,0.043584764
150,0.06550530344,0.5011840463,1.073055029,0.01269583032,0.8653206825,0.920640111,0.07026202232,0.5011838078,1.199572403,78,0.004756718874,-2.384185791e-07,0.1265173738,0.05531942844
200,0.06579629332,0.5013782978,1.05289197,0.009574690834,0.8525061011,0.9200177193,0.07056456804,0.501378119,1.197528195,97,0.004768274724,-1.788139343e-07,0.1446362256,0.06751161814
250,0.06595549732,0.501115799,1.03394413,0.007741589565,0.8412270546,0.9166625738,0.07071458548,0.5011156797,1.190780232,85,0.004759088159,-1.192092896e-07,0.156836102,0.07543551922
300,0.0660642907,0.5007801056,1.035041451,0.006822784897,0.8407978415,0.9116473198,0.07082555443,0.5007799864,1.180863514,85,0.004761263728,-1.192092896e-07,0.1458220624,0.07084947824
